RTlexdec,Familiarity,AgeSubject,WrittenFrequency,WordCategory,LengthInLetters,FrequencyInitialDiphoneWord
6.58944903698655,3.2,old,4.67282883446191,N,5,11.9915666826116
6.61615888890848,5.03,old,6.65415252018322,N,4,9.99720555640988
6.57307942789384,3.1,old,6.19847871649231,N,4,10.4283935805101
6.66406457328022,3.1,old,5.51342874616498,N,5,12.422026412175
6.6051625937946,4,old,7.83557924666997,N,5,12.422026412175
6.69259229803387,3.13,old,5.18178355029209,N,4,10.4283935805101
6.64648141980666,3.93,old,3.93182563272433,N,6,12.0300512012847
6.66844423525575,3.37,old,6.0330862217988,N,5,13.536317683424
6.84832369521271,2.03,old,2.19722457733622,N,4,10.9836642790486
6.54602471978683,3.93,old,6.75925527066369,N,5,9.65547481054255
6.79882172093753,2.17,old,3.52636052461616,N,6,11.0681060347835
6.81888034847296,3.31,old,3.73766961828337,N,4,9.5643718249695
6.52042965120176,3.6,old,5.59471137960184,N,5,10.425638798632
6.55083744840598,4.43,old,6.59578051396131,N,4,11.2800093170072
6.5300171993545,3.41,old,5.06259503302697,N,6,11.2976260676791
6.65685505062288,2.6,old,4.26267987704132,N,3,9.87832357887258
6.5216956604979,4.2,old,6.53524127101366,N,5,11.9915666826116
6.94428005366451,2.7,old,2.07944154167984,N,3,5.25227342804663
6.77719090896102,2.97,old,3.2188758248682,N,3,10.1556849242411
6.74098024628944,2.57,old,2.19722457733622,N,3,5.25227342804663
6.5937702981093,4.63,old,5.89440283426485,N,4,9.4442260198223
6.55814106361398,4.93,old,6.27664348934164,N,4,10.9836642790486
6.66493184283858,3.83,old,4.70953020131233,N,3,11.1290114546924
6.81167380180445,1.97,old,3.49650756146648,N,4,5.82008293035236
6.64850516052459,4,old,5.06890420222023,N,4,9.99720555640988
6.52103341369111,6.83,old,9.53647363080222,N,3,10.1556849242411
6.50508127212445,5.3,old,5.90808293816893,N,4,11.2800093170072
6.50328467618959,4.5,old,6.26149168432104,N,3,11.5722975379689
6.67738568257619,2.47,old,5.36597601502185,N,5,9.70131016703082
6.60348301383645,3.4,old,4.89034912822175,N,5,10.425638798632
6.79053583447842,3.37,old,5.39362754635236,N,5,12.1153927294904
6.71567425311974,5.27,old,7.95822719232231,N,3,11.6322450972349
6.55569822757459,4.9,old,4.72738781871234,N,3,11.5722975379689
6.9548869257144,2.17,old,2.07944154167984,N,3,9.87832357887258
6.558665778401,3.8,old,6.15485809401642,N,5,9.70131016703082
6.61704195024496,3.1,old,5.34710753071747,N,4,10.9836642790486
6.4831073514572,5.9,old,7.96866570046623,N,5,10.425638798632
6.68664715478,5.5,old,7.50328963067508,N,4,10.7102089239784
6.69089196562508,2.7,old,1.94591014905531,N,4,9.00540504031064
6.76007859753036,2.1,old,5.56452040732269,N,3,11.5722975379689
6.65173981814258,3.77,old,4.76217393479776,N,4,8.76170676846664
6.83168384203084,2.07,old,2.484906649788,N,3,9.07520769798469
6.7607275042612,3.53,old,3.46573590279973,N,4,9.69701673550917
6.52820642475379,3.3,old,5.51745289646471,N,4,13.2170606421419
6.73204382722779,4,old,7.32580750259577,N,5,9.0543880702023
6.7877660614953,2.73,old,4.89783979995091,N,4,8.53306654057253
6.54133298358852,5.43,old,9.01408214944336,N,4,12.5672026509291
6.86764136704556,5.63,old,5.94542060860658,N,3,9.07520769798469
6.7327469154824104,3.5,old,2.07944154167984,N,4,9.61979750135388
6.47064469303843,5,old,6.70318811324086,N,4,10.0149842035498
6.86739151279258,1.73,old,2.19722457733622,N,4,9.73937912516153
6.77464665412159,3.47,old,3.68887945411394,N,3,7.15695636461564
6.56629261084571,3.6,old,5.76832099579377,N,5,10.2190279531163
6.50787454916787,5.13,old,7.23056315340929,N,3,11.1290114546924
6.55923272808522,2.8,old,4.04305126783455,N,4,9.73937912516153
6.52340076593666,6.37,old,9.79071071493317,N,3,11.179562389893
6.48757746790723,3.87,old,6.18826412308259,N,4,10.0395033564536
6.5141643924362604,3.8,old,6.33859407820318,N,3,11.179562389893
6.66572193361268,4.07,old,5.14749447681345,N,4,10.0149842035498
6.60452631074903,3.83,old,4.56434819146784,N,4,10.0395033564536
6.85565112962474,1.94,old,2.94443897916644,N,4,12.5672026509291
6.54850559467094,3.3,old,4.99043258677874,N,5,10.9998807140954
6.66840612332099,4.47,old,6.47850964220857,N,4,10.0898426304025
6.64192601834298,3.03,old,4.77068462446567,N,5,10.8807604893451
6.56049303908151,3.8,old,5.98645200528444,N,5,7.51643330291563
6.67954893332547,3.88,old,4.83628190695148,N,4,11.1290114546924
6.66933310162878,3.83,old,5.27811465923052,N,3,11.179562389893
6.60782517130844,2.97,old,4.85203026391962,N,5,12.5672026509291
6.57795871042301,2.7,old,3.78418963391826,N,4,10.0898426304025
6.58392084782588,2.33,old,4.69134788222914,N,4,9.22335530905368
6.70382594659173,2.73,old,2.484906649788,N,4,6.73696695800186
6.6440501159118,2.87,old,3.29583686600433,N,4,11.5103922591119
6.5651663736256,4.37,old,6.58340922215876,N,4,7.48717369421374
6.7665257602434,3.17,old,1.6094379124341,N,5,12.0300512012847
6.54237109086632,5.43,old,7.63094658089046,N,5,12.0300512012847
6.85220028485982,2.17,old,3.52636052461616,N,4,10.305245798713
6.9480139148457,1.67,old,2.63905732961526,N,3,10.6380165708748
6.69542802010178,2.14,old,3.17805383034795,N,5,10.2709392184461
6.55083744840598,5.03,old,8.11820704940578,N,6,11.3199473279877
6.71250652486144,2.7,old,4.43081679884331,N,5,5.46806014113513
6.56893428619143,4.43,old,5.8348107370626,N,4,10.0395033564536
6.52615805322393,6.13,old,5.90263333340137,N,5,8.83579236650274
6.71034038874053,1.43,old,4.39444915467244,N,4,10.0898426304025
6.70391177771292,3.03,old,4.18965474202643,N,4,12.7162100325156
6.53621322231853,2.97,old,4.04305126783455,N,5,12.0300512012847
6.57605165443603,3.83,old,5.29330482472449,N,6,10.587846227063
6.53146054817375,3.2,old,5.45958551414416,N,4,12.7162100325156
6.50809827115695,6.13,old,10.1016414471467,N,4,11.5103922591119
6.66423043297606,5.53,old,5.4380793089232,N,5,12.0300512012847
6.65587783509483,4.17,old,6.36302810354046,N,5,10.2817869925715
6.78469459098664,2.77,old,3.8286413964891,N,6,11.0830498294819
6.8627579130514,1.8,old,1.94591014905531,N,5,10.0800844211932
6.83274074217668,2.83,old,3.04452243772342,N,4,12.7162100325156
6.53725665530742,5.67,old,9.18696938565294,N,5,11.7963359270711
6.61384049011071,5.27,old,7.21597500265147,N,4,12.6431171667917
6.53364347853197,5.53,old,8.4111657867707,N,3,8.5589107847681
6.57184888224334,4.57,old,7.23345541862144,N,4,7.50328963067508
6.59212630447941,5.07,old,6.89871453432999,N,6,11.0681060347835
6.72768319023677,3.81,old,3.52636052461616,N,4,13.4784365403092
6.76540799749602,2.77,old,2.19722457733622,N,4,11.5103922591119
6.54955059415764,4.73,old,5.6937321388027,N,4,13.4784365403092
6.7122998492381,2.7,old,4.56434819146784,N,5,11.5103922591119
6.93491314302446,2.37,old,2.56494935746154,N,5,10.1808919905768
6.66194425060566,5.87,old,5.76519110278484,N,5,11.0681060347835
6.76033357539503,3.03,old,5.12396397940326,N,5,11.1290114546924
6.7474691490488,3.17,old,2.30258509299405,N,5,6.57507584059962
6.85268644515432,2.2,old,5.60947179518496,N,4,5.83188247728352
6.83352729962784,3.23,old,4.47733681447821,N,4,13.4784365403092
6.68219631290094,3.73,old,7.00306545878646,N,6,10.587846227063
6.70869439818388,2.27,old,5.24174701505964,N,5,10.2960362687111
6.56300890590868,3.37,old,4.07753744390572,N,5,11.0305901116039
6.75013023720996,3.67,old,5.17614973257383,N,4,13.4784365403092
6.55923272808522,5.77,old,7.78821155784708,N,5,8.76483421433083
6.69310059506383,4.4,old,4.23410650459726,N,4,13.4784365403092
6.56826047901516,5.93,old,6.45833828334479,N,5,11.0305901116039
6.59822288413686,4.1,old,2.70805020110221,N,4,13.4784365403092
6.53601020607654,5.73,old,6.95749737087695,N,5,10.0699760926938
6.81688920947476,3.4,old,4.75359019110636,N,5,10.599879463261
6.65002028289831,4.27,old,6.62273632394984,N,5,11.0681060347835
6.54539276285377,5.97,old,6.72503364216684,N,4,7.51643330291563
6.54530655595716,4.57,old,7.01481435127554,N,4,8.27690348126706
6.72308697071971,2.47,old,4.67282883446191,N,5,12.6866359496443
6.5802229619304,3.63,old,7.50494206839617,N,5,9.05181346374795
6.60128446507817,2.47,old,3.71357206670431,N,4,13.4784365403092
6.78999599304373,2.6,old,4.0943445622221,N,6,13.536317683424
6.73505528613215,1.93,old,2.94443897916644,N,4,9.86136262623546
6.61907270619677,2.23,old,3.63758615972639,N,4,9.80961633692606
6.69358385746613,3.33,old,5.03695260241363,N,6,11.1290114546924
6.67055083501957,3.63,old,4.969813299576,N,5,12.6866359496443
6.73555433557216,1.87,old,2.56494935746154,N,5,11.1290114546924
6.83434552455614,1.93,old,2.30258509299405,N,4,8.98682175033189
6.62397226199132,4.07,old,5.11198778835654,N,4,8.58951385299586
6.67266565664953,4.5,old,6.37842618365159,N,4,10.8807604893451
6.79969111175,2.8,old,2.19722457733622,N,4,10.3481092691788
6.65736899127405,3.8,old,6.21260609575152,N,5,11.0681060347835
6.53106711414538,6.1,old,8.2406488633749,N,4,10.2844891884659
6.60744716582286,4.94,old,3.58351893845611,N,4,9.71020615550583
6.624330796783,3.53,old,4.38202663467388,N,4,9.9625108929856
6.55065167175185,5.07,old,7.51152464839087,N,6,7.64444076155657
6.60235720072458,3.7,old,5.09375020080676,N,4,8.98682175033189
6.57349858623005,4.03,old,4.95582705760126,N,3,9.00540504031064
6.5765670573323,4.8,old,7.77737360265786,N,4,10.8807604893451
6.80627611003228,2.6,old,3.93182563272433,N,6,9.06797003068446
6.50876913697168,3.9,old,7.07834157955767,N,4,10.1719103500491
6.47789501403925,4.27,old,7.35372233039963,N,5,9.26065318584977
6.53113998397803,3.5,old,5.23110861685459,N,4,8.98682175033189
6.53751734352579,4.67,old,7.37148929521428,N,3,10.2985318858164
6.78207867089414,3.3,old,5.05624580534831,N,3,6.58479139238572
6.5452490805638,3.6,old,4.59511985013459,N,3,9.00540504031064
6.63388406275554,4.73,old,3.29583686600433,N,3,9.43548192595306
6.68921362268761,3.43,old,5.10594547390058,N,4,8.99317889233952
6.64451863410148,3.4,old,4.23410650459726,N,3,10.2985318858164
6.51348230462809,5,old,6.19236248947487,N,4,10.8313905997384
6.71330850798988,2.43,old,3.40119738166216,N,4,9.5591645793702
7.18780832426943,2,old,2.94443897916644,N,4,9.22335530905368
6.64199124183129,4.14,old,4.63472898822964,N,3,9.43548192595306
6.78380073870692,4.47,old,4.54329478227,N,5,6.17586727010576
6.56121452452395,4.4,old,2.94443897916644,N,5,11.0830498294819
6.61436360439628,5.1,old,6.78897174299217,N,4,12.0300512012847
6.60417415037698,3.63,old,5.03043792139244,N,4,8.31164394850298
6.74912290468165,3.27,old,6.24222326545517,N,3,12.1435800300995
6.68452422383958,2.83,old,2.83321334405622,N,6,10.599879463261
6.74920493481019,2.1,old,3.49650756146648,N,4,8.96941465086618
6.6807292004037,3.93,old,4.46590811865458,N,5,9.909569022852
6.71267669624875,3.1,old,5.06890420222023,N,4,6.7044143549641
6.76577688208544,2.77,old,3.73766961828337,N,3,9.62311205526679
6.75983514890551,2.43,old,2.70805020110221,N,5,11.5425522260676
6.47998321035143,3.43,old,6.8596149036542,N,4,9.47324295306374
6.59235936796284,3.93,old,4.53259949315326,N,4,10.32038703827
6.6470785897582,4.93,old,6.78332520060396,N,5,11.0830498294819
6.59261978641564,3.93,old,7.25629723969068,N,5,13.536317683424
6.58492950439478,2.97,old,4.40671924726425,N,3,8.24722005274523
6.52076839211975,5.5,old,9.00883599576545,N,4,10.5165086886168
6.63616962791705,2.73,old,4.4188406077966,N,3,9.21820933035488
6.59455024929927,4.17,old,4.76217393479776,N,4,11.6177178192549
6.63903888237317,4.77,old,5.84643877505772,N,4,9.02509454366498
6.56307948501024,3.8,old,5.88332238848828,N,5,12.1153927294904
6.77842078134598,3.4,old,5.17048399503815,N,6,10.587846227063
6.74457730883536,4.17,old,4.02535169073515,N,5,13.536317683424
6.55393340402581,4.83,old,7.5755846515578,N,3,9.43548192595306
6.89150393839609,2.83,old,4.00733318523247,N,5,12.3827197999782
6.63243646551375,3.73,old,5.36129216570943,N,4,12.0552730113391
6.59564389260718,6,old,8.60575336839572,N,5,11.3199473279877
6.5721426727728,3.27,old,4.55387689160054,N,5,10.9998807140954
6.72137750685825,3,old,2.94443897916644,N,3,12.5672026509291
6.72819789833085,3.5,old,4.14313472639153,N,5,11.3199473279877
6.59181089681238,3.37,old,4.53259949315326,N,5,11.0830498294819
6.5708269383613,3.83,old,4.23410650459726,N,5,11.1290114546924
6.56200614470071,2.97,old,6.07993319509559,N,5,11.0830498294819
6.73874473624786,4.07,old,5.3890717298165,N,4,10.32038703827
6.52076839211975,3.73,old,5.95583736946483,N,4,11.6177178192549
6.58054204519302,3.43,old,5.93753620508243,N,4,9.460476328354
6.57934842950655,3.2,old,4.80402104473326,N,4,8.5589107847681
6.62708854142426,3.53,old,5.24174701505964,N,4,12.0552730113391
6.5781811953019,4.3,old,5.69035945432406,N,4,9.8801165662129
6.71119279989784,4.96,old,6.78445706263764,N,5,11.0830498294819
6.62609503884885,2.67,old,3.89182029811063,N,3,10.5165086886168
6.56074774044554,3.84,old,5.35185813347607,N,4,8.1146238864201
6.53673507490702,4.17,old,6.17170059741091,N,4,9.80961633692606
6.71325992125647,3.37,old,4.61512051684126,N,3,10.5165086886168
6.520959803633,4.53,old,4.82028156560504,N,3,12.5672026509291
6.70210777528468,2.43,old,4.61512051684126,N,3,9.8801165662129
6.6853239739603,2.47,old,3.2188758248682,N,3,9.55923512859595
6.54496165403523,4.57,old,5.54907608489522,N,3,12.0277052606839
6.61200071143947,4.5,old,6.7719355558396,N,5,11.0830498294819
6.53847261932575,3.07,old,6.00388706710654,N,3,9.62311205526679
6.56648957201686,5.67,old,7.66622192566273,N,4,12.0552730113391
6.65117127656559,2.87,old,4.79579054559674,N,3,9.55923512859595
6.90660461722474,2.77,old,2.30258509299405,N,5,5.82008293035236
6.66222551578944,4.77,old,4.80402104473326,N,4,11.6177178192549
6.79071571688078,3.03,old,3.71357206670431,N,4,12.7162100325156
6.68267234828688,2.6,old,3.13549421592915,N,4,12.7162100325156
6.46443252831773,4.93,old,6.85751406254539,N,3,12.5672026509291
6.91585240856959,1.43,old,2.63905732961526,N,5,11.3199473279877
6.51972234380301,3.47,old,4.21950770517611,N,5,11.1290114546924
6.66149662016188,2.9,old,2.77258872223978,N,3,7.9522633086570496
6.69394305509681,2.37,old,3.52636052461616,N,4,11.4527082601482
6.96482535558713,1.63,old,2.39789527279837,N,3,9.0543880702023
6.58068074529588,3.4,old,3.55534806148941,N,4,10.2709392184461
6.56629261084571,4.8,old,8.40200678160712,N,4,9.963264756572
6.51086827352381,3.13,old,5.58724865840025,N,3,8.76170676846664
6.6545132798439,3.6,old,5.22035582507832,N,4,11.0681060347835
6.73340189183736,1.97,old,3.04452243772342,N,5,9.06797003068446
6.86641231544775,2.78,old,3.46573590279973,N,4,10.2722540975283
6.86636020361575,2.13,old,3.46573590279973,N,4,11.2248299737393
6.55625264981686,4.1,old,6.45519856334012,N,4,10.4980015381877
6.72439718516925,2.87,old,2.89037175789616,N,5,10.599879463261
6.77198137380483,2.5,old,3.36729582998647,N,4,9.43548192595306
6.80350525760834,2.27,old,3.87120101090789,N,4,10.2190279531163
6.60203142802959,5.23,old,6.87832646829133,N,4,12.1024217787007
6.76176950870875,3.27,old,4.54329478227,N,7,10.5885269537019
6.45080212068064,5.1,old,7.25063551189868,N,3,9.8801165662129
6.56826047901516,5.47,old,7.02197642307216,N,4,10.6677686442543
6.60000654438004,2.33,old,3.87120101090789,N,4,10.2709392184461
6.49395049222387,6.09,old,8.26281693767093,N,3,9.11338884589973
6.60813556895731,2.4,old,3.93182563272433,N,5,10.5944323095409
6.74264475891854,3.7,old,5.89989735358249,N,4,9.43548192595306
6.5078447157873,6.33,old,6.85751406254539,N,4,11.2248299737393
6.89379833235293,1.47,old,4.07753744390572,N,5,12.0300512012847
6.59582149672806,2.83,old,4.30406509320417,N,5,10.0800844211932
6.63973203263797,2.87,old,5.84354441703136,N,5,10.7396305712239
6.68611060379166,2.5,old,3.63758615972639,N,4,9.65547481054255
6.56190722644244,3.83,old,4.98360662170834,N,4,10.7396305712239
6.61347817369716,3.73,old,5.71702770140622,N,4,10.7396305712239
6.61329025423352,3.33,old,4.36944785246702,N,5,12.422026412175
6.6285703367843,2.8,old,3.95124371858143,N,5,12.0300512012847
6.5881558918503,4.17,old,6.03068526026126,N,5,8.83898679349679
6.7200512627073,4.97,old,7.37400185935016,N,4,11.0305901116039
6.79153601998943,3.88,old,4.14313472639153,N,4,9.65547481054255
6.59782759758304,3.1,old,3.95124371858143,N,4,8.24722005274523
6.55312110839106,5.53,old,9.09335701649036,N,4,10.6677686442543
6.666816833526,4.33,old,6.25190388316589,N,6,11.1290114546924
6.63002353738352,5.37,old,7.15539630189673,N,4,11.2248299737393
6.51119540134449,3.6,old,5.07517381523383,N,5,12.422026412175
6.54203959039126,3.1,old,4.26267987704132,N,4,10.7396305712239
6.73967976374542,3.03,old,2.99573227355399,N,6,9.34171945003256
6.7104865679809,3.03,old,5.08759633523238,N,4,11.326619982874
6.583962319518,3.57,old,6.14846829591765,N,4,11.0830498294819
6.57968167490321,3.97,old,6.10031895202006,N,4,10.7396305712239
6.73888682206793,2.97,old,3.04452243772342,N,4,9.8633424122317
6.71368497515363,3.07,old,3.73766961828337,N,5,9.4958951834118
6.60963222199302,3.07,old,4.81218435537242,N,4,11.3883934561425
6.63064380702274,4,old,6.45833828334479,N,4,7.4500795698075
6.83075543709327,2.57,old,4.17438726989564,N,4,9.70131016703082
6.61007674127968,3.37,old,4.00733318523247,N,4,11.0830498294819
6.84185049159442,2.7,old,3.8286413964891,N,4,11.3883934561425
6.69797207936976,2.17,old,2.99573227355399,N,5,8.07899825868515
7.10957712979247,2.1,old,2.56494935746154,N,4,5.25227342804663
6.66479160021862,3.37,old,2.89037175789616,N,4,11.0305901116039
6.51718370946396,4.23,old,4.06044301054642,N,4,11.0305901116039
6.78816060329649,3.43,old,4.81218435537242,N,4,11.0305901116039
6.63531643594305,4.78,old,6.72142570079064,N,4,9.70131016703082
6.56957959231337,2.93,old,5.62040086571715,N,6,11.0681060347835
6.56322062827088,3.97,old,3.97029191355212,N,4,11.0305901116039
6.63581531347896,2.77,old,3.2188758248682,N,4,7.4500795698075
6.5620485352448,4.83,old,5.17048399503815,N,5,6.00141487796115
6.57133104120896,2.03,old,3.09104245335832,N,4,9.62311205526679
6.69034525951569,4.43,old,6.94793706861497,N,6,11.5103922591119
6.55693459395228,4.33,old,4.85981240436167,N,4,8.48549610467298
6.71647370081667,1.97,old,3.85014760171006,N,4,9.62311205526679
6.61656037709674,3.6,old,4.11087386417331,N,4,11.0305901116039
6.97381451824155,2.07,old,2.19722457733622,N,4,10.6400054767939
6.79603010735962,4,old,2.56494935746154,N,4,9.70131016703082
6.55887842220216,3.57,old,5.92157841964382,N,4,11.0305901116039
6.7061652721939,4.97,old,6.41999492814714,N,6,12.6866359496443
6.78089870297942,2.83,old,4.58496747867057,N,4,10.3571077025313
6.66989141351122,3.23,old,4.15888308335967,N,5,8.98682175033189
6.5314168409249,3.87,old,5.11799381241676,N,4,9.0543880702023
6.57819509896344,4.67,old,6.92755790627832,N,5,11.179562389893
6.75611810431918,2.43,old,3.80666248977032,N,5,9.045347797304
6.73265161044665,2.3,old,2.83321334405622,N,5,11.7963359270711
6.51232465660186,4.55,old,6.361302477573,N,4,9.77934055979325
6.60682584644473,4,old,6.21260609575152,N,4,11.5155819334314
6.50034327690523,4.77,old,7.13807303404435,N,4,12.0277052606839
6.85290830934266,2.87,old,2.07944154167984,N,4,12.1390082704409
6.5166367645809,4.07,old,7.70436116791031,N,3,7.80220931624712
6.67177974885255,2.8,old,4.4188406077966,N,4,8.72550732848445
6.53188295312071,3.27,old,5.54126354515843,N,3,5.78689738136671
6.59724119528063,3.63,old,6.83625927727707,N,5,10.425638798632
6.82920978326054,2.57,old,3.25809653802148,N,5,11.0830498294819
6.6973675254566,4.47,old,5.98393628068719,N,4,9.4235143922529
6.8330856106451,2.34,old,4.15888308335967,N,5,7.79605797431612
6.7660765006502,2.73,old,3.71357206670431,N,4,9.60393530751386
6.66923155687919,3.73,old,5.37989735354046,N,4,11.5155819334314
6.52902459997658,5.13,old,6.84054652928869,N,3,7.0604763659998
6.72392859004488,3.17,old,3.80666248977032,N,4,11.5155819334314
6.70656889501997,2.72,old,6.16331480403464,N,4,9.60393530751386
6.71788933473065,2.67,old,3.85014760171006,N,3,11.326619982874
6.77405244309063,1.93,old,2.99573227355399,N,4,12.0277052606839
6.90266233191613,1.97,old,2.94443897916644,N,3,11.326619982874
6.59947586353129,3.1,old,4.43081679884331,N,5,9.963264756572
6.61500706193018,3.47,old,4.60517018598809,N,3,9.50688307286016
6.56602524433388,4.2,old,6.00635315960173,N,4,6.55961523749324
6.64356835447856,4.03,old,5.49306144334055,N,4,6.4085287910595
6.60371344576178,4.27,old,5.18738580584075,N,3,11.677057592564
6.59735031942309,5.4,old,7.24208235925696,N,4,11.5155819334314
6.91807187938409,1.73,old,2.70805020110221,N,5,10.2817869925715
6.55126603208636,4.4,old,5.42934562895444,N,5,6.33859407820318
6.64252591403129,3.2,old,4.06044301054642,N,4,9.27087087171621
6.80912760236549,1.7,old,2.56494935746154,N,3,11.677057592564
6.56568741600376,2.97,old,4.26267987704132,N,4,11.5722975379689
6.70427954195567,2.47,old,3.3322045101752,N,4,11.2807159416423
6.59304453414244,3.23,old,6.29341927884648,N,5,11.3199473279877
6.59450921439908,5.1,old,6.43133108193348,N,4,11.2807159416423
6.54989391724234,6.33,old,6.99209642741589,N,3,11.326619982874
6.70496567354832,2.87,old,6.10255859461357,N,4,10.5944323095409
6.79714768813732,3.27,old,4.61512051684126,N,4,7.26822302115957
6.70073110954781,2.7,old,3.04452243772342,N,4,10.843846311744
6.86145999999683,2.5,old,3.36729582998647,N,4,11.5371399144784
7.00397413672268,1.43,old,3.43398720448515,N,3,11.677057592564
6.85755612264929,1.73,old,2.07944154167984,N,3,8.64962397859673
6.51885225917295,5.03,old,7.36201055125973,N,5,12.422026412175
6.57478291067055,6.5,old,10.5258366617874,N,3,11.677057592564
6.71529853425,3.33,old,3.89182029811063,N,5,11.0830498294819
6.46630023314082,5.7,old,7.53315880745556,N,4,11.8923750858751
6.57465734299987,4.5,old,5.63478960316925,N,4,10.6130000871823
6.83249279448159,1.37,old,1.94591014905531,N,4,8.83579236650274
6.5648000732552,4.87,old,5.05624580534831,N,3,12.6866359496443
6.59935335871602,4.13,old,6.19440539110467,N,3,11.677057592564
6.65027904858742,2.83,old,5.24174701505964,N,4,11.8923750858751
6.50478206352895,6.3,old,8.50613224405681,N,3,9.99720555640988
6.58745359144343,4.97,old,6.60665018619822,N,3,11.677057592564
6.72142570079064,1.37,old,3.04452243772342,N,4,10.2985318858164
6.58425257321559,4,old,6.02344759296103,N,4,10.8030592978034
6.77083529441654,2.53,old,2.94443897916644,N,4,10.8030592978034
6.70682566111358,3.43,old,5.00394630594546,N,5,10.8061660569904
6.54698625142283,5.33,old,7.32317071794347,N,4,10.2985318858164
6.75133535971084,3.13,old,0,N,4,11.8923750858751
6.59918999561393,5.93,old,8.37930948405285,N,5,10.6130000871823
6.57883445851376,4.17,old,4.31748811353631,N,4,12.6866359496443
6.68564868983677,4.2,old,2.19722457733622,N,4,12.2302578123185
6.7935558146571,1.64,old,2.94443897916644,N,5,9.77457405244279
6.75375292148791,4.63,old,6.24416690066374,N,5,11.3364388517348
6.60597428215085,4.47,old,4.8283137373023,N,4,8.8953556169964
6.68488668986236,2.97,old,2.70805020110221,N,4,10.5944323095409
6.57720745830086,4.43,old,3.80666248977032,N,4,9.1369090938903
6.70871880301116,2.37,old,3.36729582998647,N,5,11.3199473279877
6.91269306801176,2.47,old,1.09861228866811,N,4,11.6311084206479
6.82299228158262,1.63,old,4.20469261939097,N,4,10.8030592978034
6.60375410470777,3.07,old,3.43398720448515,N,4,10.425638798632
6.74768041913491,3.47,old,3.98898404656427,N,5,12.0300512012847
6.52674373050322,3.77,old,5.48893772615669,N,6,11.1290114546924
6.56206266502685,5.83,old,5.4971682252932,N,4,12.2302578123185
6.78140943691518,3.83,old,4.81218435537242,N,4,9.34171945003256
6.67991320688637,4.8,old,8.47595444339964,N,4,12.2302578123185
6.90302410460624,2.87,old,3.2188758248682,N,6,12.0300512012847
6.57929287780874,4.3,old,5.15905529921453,N,5,11.6803110331482
6.61025180069933,4.1,old,6.26909628370626,N,5,11.3364388517348
6.71830034000697,3.6,old,4.11087386417331,N,5,13.536317683424
6.53715525820005,3.97,old,5.87773578177964,N,4,10.425638798632
6.58932529758158,4.97,old,6.2363695902037,N,4,10.8963874117802
6.71805859265595,2.8,old,6.02102334934953,N,4,12.2302578123185
7.14655168270407,4.69,old,3.2188758248682,N,4,12.003766724927
6.63817504189434,4.93,old,6.09807428216624,N,5,13.536317683424
6.58441839465392,5.31,old,7.36707705988101,N,4,10.9539769543558
6.58350603628264,3.23,old,5.5834963087817,N,4,9.5643718249695
6.76077383863321,2.9,old,4.85981240436167,N,5,11.9915666826116
6.78660407741799,2.9,old,4.53259949315326,N,5,9.4958951834118
6.59874060942704,5.37,old,7.09423484592476,N,5,13.536317683424
6.75792027322248,2.53,old,3.98898404656427,N,4,10.425638798632
6.65286302935335,5.2,old,8.57546209954021,N,5,12.422026412175
6.84442136534686,3.03,old,5.01063529409626,N,5,11.5155819334314
6.84084594969856,2.97,old,3.09104245335832,N,4,4.4188406077966
6.50966292520339,5.57,old,7.19142933003638,N,5,11.0681060347835
6.83195356556585,2.13,old,3.17805383034795,N,4,9.5643718249695
6.65228221555237,5.13,old,8.83448260862068,N,4,10.4283935805101
6.75114825146817,3.17,old,2.77258872223978,N,4,6.53958595561767
6.67986297014572,3.17,old,3.40119738166216,N,5,10.425638798632
6.65899900440553,4.43,old,4.06044301054642,N,4,10.425638798632
6.61879238663063,4.1,old,4.18965474202643,N,4,10.425638798632
6.60934924316738,3.17,old,5.57972982598622,N,5,8.50956416425175
6.85404854828288,2.93,old,3.91202300542815,N,6,11.3199473279877
6.68111813216363,1.93,old,3.66356164612965,N,4,10.425638798632
6.49354201711626,4.4,old,5.95064255258773,N,4,10.4283935805101
6.60380831406432,4.5,old,6.65801104587075,N,5,8.50956416425175
6.61420267529861,5.37,old,9.11668881589473,N,4,10.1487056581686
6.50118455991135,5.67,old,6.88346258641309,N,4,11.677057592564
6.56299478949058,3.5,old,5.42053499927229,N,4,10.4283935805101
6.59412614077586,5.77,old,6.37672694789863,N,4,9.87832357887258
6.82893931854642,2.27,old,3.29583686600433,N,4,9.07520769798469
6.55162304489263,3.27,old,6.3297209055227,N,5,13.536317683424
6.71491054729119,3.37,old,3.46573590279973,N,3,12.0300512012847
6.59450921439908,3.7,old,4.02535169073515,N,4,9.4958951834118
6.70011591420389,1.53,old,2.77258872223978,N,4,9.99720555640988
6.56661616943022,3.8,old,4.86753445045558,N,5,12.422026412175
6.68499915260919,3,old,3.76120011569356,N,4,10.0800844211932
6.64265627853061,2.83,old,4.63472898822964,N,4,10.0800844211932
6.68835471394676,3.1,old,1.38629436111989,N,5,11.1290114546924
6.75789704010134,2.5,old,4.18965474202643,N,4,9.4958951834118
6.48982783758288,3.33,old,4.00733318523247,N,4,9.2282785171072
6.6794735498118,3.93,old,5.72031177660741,N,5,11.1290114546924
6.66629499588203,3.57,old,4.52178857704904,N,4,10.0800844211932
6.77278284856121,3,old,3.71357206670431,N,3,10.305245798713
